CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,STATUS
M,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,With parents,-12784,-1537,1,0,0,0,Drivers,1.0,0
M,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,With parents,-12784,-1537,1,0,0,0,Drivers,1.0,0
M,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,With parents,-12784,-1537,1,0,0,0,Drivers,1.0,0
F,Y,Y,0,54000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-8627,-1537,1,0,0,0,Medicine staff,1.0,0
F,Y,Y,0,54000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-8627,-1537,1,0,0,0,Medicine staff,1.0,0
F,Y,Y,0,54000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-8627,-1537,1,0,0,0,Medicine staff,1.0,0
F,Y,Y,0,54000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-8627,-1537,1,0,0,0,Medicine staff,1.0,0
F,Y,Y,0,54000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-8627,-1537,1,0,0,0,Medicine staff,1.0,0
F,Y,Y,0,54000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-8627,-1537,1,0,0,0,Medicine staff,1.0,0
F,N,Y,0,283500.0,Working,Secondary / secondary special,Married,House / apartment,-17958,-655,1,0,0,0,Sales staff,2.0,0
F,N,Y,0,283500.0,Working,Secondary / secondary special,Married,House / apartment,-17958,-655,1,0,0,0,Sales staff,2.0,1
F,N,Y,0,283500.0,Working,Secondary / secondary special,Married,House / apartment,-17958,-655,1,0,0,0,Sales staff,2.0,0
F,N,Y,0,283500.0,Working,Secondary / secondary special,Married,House / apartment,-17958,-655,1,0,0,0,Sales staff,2.0,0
F,N,Y,0,283500.0,Working,Secondary / secondary special,Married,House / apartment,-17958,-655,1,0,0,0,Sales staff,2.0,0
F,N,Y,0,180000.0,Working,Incomplete higher,Single / not married,House / apartment,-8862,-716,1,0,0,0,Laborers,1.0,0
F,N,Y,0,180000.0,Working,Incomplete higher,Single / not married,House / apartment,-8862,-716,1,0,0,0,Laborers,1.0,0
F,N,Y,0,180000.0,Working,Incomplete higher,Single / not married,House / apartment,-8862,-716,1,0,0,0,Laborers,1.0,0
F,N,Y,0,180000.0,Working,Incomplete higher,Single / not married,House / apartment,-8862,-716,1,0,0,0,Laborers,1.0,0
F,N,Y,0,63000.0,Working,Secondary / secondary special,Married,House / apartment,-17115,-229,1,0,1,0,Core staff,2.0,0
M,N,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10530,-2328,1,0,0,0,Laborers,1.0,0
M,N,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10530,-2328,1,0,0,0,Laborers,1.0,0
M,N,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10530,-2328,1,0,0,0,Laborers,1.0,0
M,N,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10530,-2328,1,0,0,0,Laborers,1.0,0
F,N,Y,2,225000.0,Commercial associate,Higher education,Married,House / apartment,-11290,-625,1,1,0,1,Core staff,4.0,0
F,N,Y,2,225000.0,Commercial associate,Higher education,Married,House / apartment,-11290,-625,1,1,0,1,Core staff,4.0,0
F,N,Y,2,112500.0,State servant,Higher education,Married,House / apartment,-11648,-3243,1,0,0,0,Core staff,4.0,0
F,N,Y,2,112500.0,State servant,Higher education,Married,House / apartment,-11648,-3243,1,0,0,0,Core staff,4.0,0
M,Y,N,0,67500.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-9047,-716,1,0,0,0,Security staff,1.0,0
M,Y,N,0,67500.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-9047,-716,1,0,0,0,Security staff,1.0,0
M,Y,Y,0,279000.0,Working,Secondary / secondary special,Separated,House / apartment,-18341,-686,1,1,0,0,Drivers,1.0,0
M,Y,Y,0,279000.0,Working,Secondary / secondary special,Separated,House / apartment,-18341,-686,1,1,0,0,Drivers,1.0,0
M,Y,Y,1,360000.0,Commercial associate,Higher education,Married,Rented apartment,-10821,-2847,1,0,0,0,Managers,3.0,0
M,Y,Y,1,360000.0,Commercial associate,Higher education,Married,Rented apartment,-10821,-2847,1,0,0,0,Managers,3.0,0
F,N,Y,0,292500.0,Commercial associate,Higher education,Married,House / apartment,-12661,-2055,1,0,0,0,Managers,2.0,0
F,Y,N,0,63000.0,Commercial associate,Higher education,Married,With parents,-13288,-5910,1,0,0,0,Other,2.0,0
F,Y,Y,1,90000.0,State servant,Secondary / secondary special,Married,House / apartment,-17715,-6884,1,1,1,0,Medicine staff,3.0,0
F,Y,Y,1,90000.0,State servant,Secondary / secondary special,Married,House / apartment,-17715,-6884,1,1,1,0,Medicine staff,3.0,0
F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-15579,-278,1,0,0,0,Accountants,2.0,0
M,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17674,-4541,1,0,0,0,Laborers,1.0,0
F,N,Y,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,-18561,-3565,1,1,1,0,Other,1.0,1
F,N,Y,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,-18561,-3565,1,1,1,0,Other,1.0,1
F,N,Y,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,-18561,-3565,1,1,1,0,Other,1.0,1
F,N,Y,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,-18561,-3565,1,1,1,0,Other,1.0,1
F,N,Y,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,-18561,-3565,1,1,1,0,Other,1.0,0
F,N,N,0,117000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16445,-340,1,0,0,0,Sales staff,1.0,0
F,N,N,0,117000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16445,-340,1,0,0,0,Sales staff,1.0,0
F,N,Y,2,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12121,-3718,1,0,0,0,Core staff,3.0,0
F,N,Y,2,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12121,-3718,1,0,0,0,Core staff,3.0,0
F,N,Y,2,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12121,-3718,1,0,0,0,Core staff,3.0,0
F,N,Y,2,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12121,-3718,1,0,0,0,Core staff,3.0,0
F,N,Y,2,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12121,-3718,1,0,0,0,Core staff,3.0,0
F,N,Y,2,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12121,-3718,1,0,0,0,Core staff,3.0,0
F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Widow,Municipal apartment,-23643,365243,1,0,1,0,Other,1.0,0
F,N,N,0,252000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21100,365243,1,0,0,0,Other,2.0,1
F,N,N,0,252000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21100,365243,1,0,0,0,Other,2.0,0
F,N,N,0,252000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21100,365243,1,0,0,0,Other,2.0,1
F,N,N,0,252000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21100,365243,1,0,0,0,Other,2.0,1
F,N,N,0,252000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21100,365243,1,0,0,0,Other,2.0,0
F,N,N,0,252000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21100,365243,1,0,0,0,Other,2.0,1
F,N,Y,0,150750.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24360,365243,1,0,1,0,Other,2.0,0
F,N,Y,0,150750.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24360,365243,1,0,1,0,Other,2.0,0
F,N,Y,0,150750.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24360,365243,1,0,1,0,Other,2.0,0
M,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-9614,365243,1,0,0,0,Other,1.0,0
M,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-9614,365243,1,0,0,0,Other,1.0,1
M,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-9614,365243,1,0,0,0,Other,1.0,0
F,N,N,1,135000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-11989,365243,1,0,0,0,Other,3.0,0
F,N,N,1,135000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-11989,365243,1,0,0,0,Other,3.0,0
F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-15342,-5788,1,0,0,0,Low-skill Laborers,2.0,0
F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-15342,-5788,1,0,0,0,Low-skill Laborers,2.0,0
F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-15342,-5788,1,0,0,0,Low-skill Laborers,2.0,1
F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-15342,-5788,1,0,0,0,Low-skill Laborers,2.0,0
F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-15342,-5788,1,0,0,0,Low-skill Laborers,2.0,0
M,Y,Y,0,116100.0,Working,Secondary / secondary special,Married,House / apartment,-10136,-2441,1,0,0,0,Laborers,2.0,0
M,Y,Y,0,116100.0,Working,Secondary / secondary special,Married,House / apartment,-10136,-2441,1,0,0,0,Laborers,2.0,0
M,Y,Y,0,116100.0,Working,Secondary / secondary special,Married,House / apartment,-10136,-2441,1,0,0,0,Laborers,2.0,0
M,Y,Y,0,116100.0,Working,Secondary / secondary special,Married,House / apartment,-10136,-2441,1,0,0,0,Laborers,2.0,0
F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-19084,-128,1,1,0,0,Laborers,2.0,0
F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-19084,-128,1,1,0,0,Laborers,2.0,1
F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-19084,-128,1,1,0,0,Laborers,2.0,0
M,N,N,0,180000.0,Working,Incomplete higher,Single / not married,House / apartment,-9993,-189,1,1,0,0,Drivers,1.0,0
M,N,Y,2,99000.0,Working,Incomplete higher,Married,House / apartment,-11454,-2196,1,0,0,0,Laborers,4.0,0
F,Y,Y,0,81000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18067,-401,1,0,0,0,Other,1.0,0
F,N,Y,0,132750.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-20375,365243,1,0,0,0,Other,1.0,0
F,N,Y,0,132750.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-20375,365243,1,0,0,0,Other,1.0,0
F,N,Y,0,132750.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-20375,365243,1,0,0,0,Other,1.0,0
F,Y,Y,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21124,365243,1,0,0,0,Other,2.0,0
F,Y,Y,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21124,365243,1,0,0,0,Other,2.0,1
F,Y,Y,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21124,365243,1,0,0,0,Other,2.0,0
F,Y,Y,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21124,365243,1,0,0,0,Other,2.0,0
F,Y,Y,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21124,365243,1,0,0,0,Other,2.0,0
F,Y,Y,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21124,365243,1,0,0,0,Other,2.0,0
F,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,-9690,-1193,1,0,0,0,Core staff,1.0,0
F,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,-9690,-1193,1,0,0,0,Core staff,1.0,0
F,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,-9690,-1193,1,0,0,0,Core staff,1.0,0
F,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,-9690,-1193,1,0,0,0,Core staff,1.0,0
F,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,-9690,-1193,1,0,0,0,Core staff,1.0,0
F,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,-9690,-1193,1,0,0,0,Core staff,1.0,0
F,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,-9690,-1193,1,0,0,0,Core staff,1.0,0
F,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,-9690,-1193,1,0,0,0,Core staff,1.0,0
M,N,Y,0,153000.0,Working,Secondary / secondary special,Married,House / apartment,-12173,-309,1,0,0,0,Laborers,2.0,0
M,N,Y,0,153000.0,Working,Secondary / secondary special,Married,House / apartment,-12173,-309,1,0,0,0,Laborers,2.0,0
M,N,Y,0,153000.0,Working,Secondary / secondary special,Married,House / apartment,-12173,-309,1,0,0,0,Laborers,2.0,1
M,N,Y,0,153000.0,Working,Secondary / secondary special,Married,House / apartment,-12173,-309,1,0,0,0,Laborers,2.0,0
M,N,Y,0,153000.0,Working,Secondary / secondary special,Married,House / apartment,-12173,-309,1,0,0,0,Laborers,2.0,0
F,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11388,-1315,1,0,0,0,Core staff,2.0,0
F,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11388,-1315,1,0,0,0,Core staff,2.0,0
F,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11388,-1315,1,0,0,0,Core staff,2.0,0
F,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11388,-1315,1,0,0,0,Core staff,2.0,0
F,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11388,-1315,1,0,0,0,Core staff,2.0,0
F,Y,Y,1,315000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-16095,-7979,1,0,0,0,Medicine staff,3.0,0
F,Y,Y,1,315000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-16095,-7979,1,0,0,0,Medicine staff,3.0,0
F,Y,Y,1,315000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-16095,-7979,1,0,0,0,Medicine staff,3.0,0
F,Y,Y,1,315000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-16095,-7979,1,0,0,0,Medicine staff,3.0,0
F,Y,Y,1,315000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-16095,-7979,1,0,0,0,Medicine staff,3.0,0
F,Y,Y,1,315000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-16095,-7979,1,0,0,0,Medicine staff,3.0,0
F,Y,Y,1,315000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-16095,-7979,1,0,0,0,Medicine staff,3.0,0
M,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14312,-4480,1,1,1,0,Laborers,4.0,0
M,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14312,-4480,1,1,1,0,Laborers,4.0,0
F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22116,365243,1,0,0,0,Other,1.0,0
F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22116,365243,1,0,0,0,Other,1.0,1
F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22116,365243,1,0,0,0,Other,1.0,0
F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22116,365243,1,0,0,0,Other,1.0,0
F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22116,365243,1,0,0,0,Other,1.0,0
F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22116,365243,1,0,0,0,Other,1.0,0
F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22116,365243,1,0,0,0,Other,1.0,1
F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22116,365243,1,0,0,0,Other,1.0,0
F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22116,365243,1,0,0,0,Other,1.0,0
F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22116,365243,1,0,0,0,Other,1.0,0
F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22116,365243,1,0,0,0,Other,1.0,0
F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22116,365243,1,0,0,0,Other,1.0,0
M,Y,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9874,-1650,1,1,0,0,Medicine staff,1.0,0
M,Y,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9874,-1650,1,1,0,0,Medicine staff,1.0,0
F,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-16302,-8894,1,0,0,0,Medicine staff,3.0,0
F,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14234,-309,1,0,0,0,Core staff,3.0,1
F,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14234,-309,1,0,0,0,Core staff,3.0,1
F,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14234,-309,1,0,0,0,Core staff,3.0,1
F,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14234,-309,1,0,0,0,Core staff,3.0,0
F,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14234,-309,1,0,0,0,Core staff,3.0,0
F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-17713,-2441,1,0,0,0,Cooking staff,2.0,0
F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-17713,-2441,1,0,0,0,Cooking staff,2.0,0
F,N,N,0,90000.0,Working,Higher education,Married,With parents,-12414,-128,1,0,0,0,Other,2.0,0
M,Y,Y,0,180000.0,Pensioner,Higher education,Married,House / apartment,-18772,365243,1,0,0,0,Other,2.0,1
F,N,N,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-13241,-4451,1,0,1,0,Other,2.0,1
M,Y,N,1,112500.0,Working,Secondary / secondary special,Separated,Co-op apartment,-11998,-1135,1,1,0,0,Laborers,2.0,1
F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-13557,-586,1,1,1,0,Other,2.0,1
F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-13557,-586,1,1,1,0,Other,2.0,1
F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-13557,-586,1,1,1,0,Other,2.0,1
F,Y,N,0,315000.0,Pensioner,Higher education,Married,House / apartment,-13557,-586,1,1,1,0,Other,2.0,1
F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,-13557,-586,1,1,1,0,Other,2.0,1
F,N,N,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22134,365243,1,0,0,0,Other,2.0,1
F,Y,Y,1,225000.0,Working,Higher education,Married,House / apartment,-14148,-1591,1,1,1,0,High skill tech staff,3.0,1
F,Y,N,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13928,-3052,1,0,0,0,Laborers,4.0,1
F,Y,N,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13928,-3052,1,0,0,0,Laborers,4.0,1
F,N,Y,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-19421,-2017,1,0,0,0,Other,1.0,1
F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21648,365243,1,0,1,0,Other,2.0,1
